time,id,eclass,CO2,CO,HC,NOx,PMx,fuel,electricity,noise,route,type,waiting,lane,pos,speed,angle,x,y
99.00,32,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.10,!32,DEFAULT_VEHTYPE,0.00,D2D3_0,38.48,10.17,0.00,301.60,245.68
99.00,33,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!33,DEFAULT_VEHTYPE,4.00,:B2_11_0,1.34,0.00,351.15,100.86,193.92
99.00,34,HBEFA3/PC_G_EU4,3802.45,29.76,0.22,1.42,0.05,1212.81,0.00,65.16,!34,DEFAULT_VEHTYPE,0.00,B2B1_0,49.59,13.01,180.00,98.40,143.21
99.00,35,HBEFA3/PC_G_EU4,3086.95,147.47,0.74,1.38,0.07,984.64,0.00,63.47,!35,DEFAULT_VEHTYPE,0.00,:E3_8_0,1.47,1.58,80.07,394.02,299.23
99.00,36,HBEFA3/PC_G_EU4,2557.61,156.99,0.77,1.16,0.06,815.82,0.00,55.12,!36,DEFAULT_VEHTYPE,0.00,B1B2_0,64.22,0.37,0.00,101.60,171.42
99.00,40,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.26,!40,DEFAULT_VEHTYPE,0.00,C3C2_0,77.33,7.89,180.00,198.40,215.47
99.00,41,HBEFA3/PC_G_EU4,5248.06,59.24,0.39,2.10,0.09,1673.88,0.00,66.50,!41,DEFAULT_VEHTYPE,0.00,:E2_1_0,7.80,13.05,180.00,398.40,199.40
99.00,45,HBEFA3/PC_G_EU4,5202.18,91.68,0.54,2.18,0.10,1659.26,0.00,65.85,!45,DEFAULT_VEHTYPE,0.00,D0D1_0,18.23,9.09,0.00,301.60,25.43
99.00,46,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.11,!46,DEFAULT_VEHTYPE,0.00,D0C0_0,73.79,11.87,270.00,219.01,1.60
99.00,47,HBEFA3/PC_G_EU4,2623.46,164.58,0.81,1.20,0.07,836.82,0.00,55.87,!47,DEFAULT_VEHTYPE,3.00,B1B2_0,79.44,0.01,0.00,101.60,186.64
99.00,49,HBEFA3/PC_G_EU4,4969.89,97.50,0.56,2.09,0.09,1585.17,0.00,65.55,!49,DEFAULT_VEHTYPE,0.00,:D3_1_0,7.40,8.08,180.00,298.40,299.80
99.00,5,HBEFA3/PC_G_EU4,5061.30,67.21,0.42,2.05,0.09,1614.32,0.00,65.88,!5,DEFAULT_VEHTYPE,0.00,C2C3_0,44.49,11.46,0.00,201.60,251.69
99.00,50,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!50,DEFAULT_VEHTYPE,9.00,B2C2_0,84.60,0.00,90.00,191.80,198.40
99.00,51,HBEFA3/PC_G_EU4,3933.29,46.37,0.30,1.52,0.06,1254.55,0.00,64.48,!51,DEFAULT_VEHTYPE,0.00,D2D3_0,20.16,11.18,0.00,301.60,227.36
99.00,52,HBEFA3/PC_G_EU4,7716.32,128.52,0.77,3.32,0.16,2461.13,0.00,69.47,!52,DEFAULT_VEHTYPE,0.00,D0E0_0,9.16,10.68,90.00,316.36,-1.60
99.00,54,HBEFA3/PC_G_EU4,4680.35,58.55,0.38,1.87,0.08,1492.82,0.00,65.46,!54,DEFAULT_VEHTYPE,0.00,C2C3_0,23.09,11.57,0.00,201.60,230.29
99.00,55,HBEFA3/PC_G_EU4,5774.54,120.69,0.69,2.49,0.12,1841.81,0.00,67.41,!55,DEFAULT_VEHTYPE,0.00,B0B1_0,10.15,7.49,0.00,101.60,17.35
99.00,56,HBEFA3/PC_G_EU4,8402.40,150.81,0.89,3.67,0.18,2679.96,0.00,70.97,!56,DEFAULT_VEHTYPE,0.00,C3C2_0,27.23,9.78,180.00,198.40,265.57
99.00,58,HBEFA3/PC_G_EU4,3096.97,147.45,0.74,1.38,0.07,987.84,0.00,63.54,!58,DEFAULT_VEHTYPE,0.00,:D0_1_0,1.49,1.59,177.58,298.61,5.73
99.00,59,HBEFA3/PC_G_EU4,7062.68,145.86,0.83,3.09,0.15,2252.66,0.00,70.12,!59,DEFAULT_VEHTYPE,0.00,D3C3_0,12.13,7.61,270.00,280.67,301.60
99.00,60,HBEFA3/PC_G_EU4,12516.12,197.25,1.20,5.48,0.28,3992.01,0.00,73.93,!60,DEFAULT_VEHTYPE,0.00,D2C2_0,48.88,15.01,270.00,243.92,201.60
99.00,61,HBEFA3/PC_G_EU4,3219.52,87.05,0.47,1.32,0.05,1026.90,0.00,61.71,!61,DEFAULT_VEHTYPE,0.00,D4D3_0,76.42,5.92,180.00,298.40,316.38
99.00,62,HBEFA3/PC_G_EU4,2624.14,164.69,0.81,1.20,0.07,837.04,0.00,55.92,!62,DEFAULT_VEHTYPE,2.00,A3B3_0,77.10,0.00,90.00,84.30,298.40
99.00,63,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.76,!63,DEFAULT_VEHTYPE,0.00,E0E1_0,2.44,5.02,6.08,401.60,5.64
99.00,64,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.40,!64,DEFAULT_VEHTYPE,0.00,D1D2_0,41.25,11.99,0.00,301.60,148.45
99.00,65,HBEFA3/PC_G_EU4,5739.17,99.95,0.59,2.42,0.11,1830.53,0.00,66.71,!65,DEFAULT_VEHTYPE,0.00,A1B1_0,18.01,9.37,90.00,25.21,98.40
99.00,66,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.32,!66,DEFAULT_VEHTYPE,0.00,:D1_9_0,10.63,11.30,0.00,301.60,103.43
99.00,67,HBEFA3/PC_G_EU4,2624.71,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!67,DEFAULT_VEHTYPE,6.00,A3B3_0,84.60,0.00,90.00,91.80,298.40
99.00,68,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.83,!68,DEFAULT_VEHTYPE,0.00,A3B3_0,2.09,5.57,83.36,9.29,298.40
99.00,69,HBEFA3/PC_G_EU4,7422.09,141.53,0.82,3.23,0.15,2367.29,0.00,69.97,!69,DEFAULT_VEHTYPE,0.00,D2C2_0,14.91,8.69,270.00,277.89,201.60
99.00,70,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.41,!70,DEFAULT_VEHTYPE,0.00,:B3_8_0,5.90,6.01,31.50,104.19,297.71
99.00,71,HBEFA3/PC_G_EU4,3863.99,32.68,0.24,1.45,0.05,1232.44,0.00,65.10,!71,DEFAULT_VEHTYPE,0.00,C1D1_0,46.30,12.77,90.00,253.50,98.40
99.00,72,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.00,!72,DEFAULT_VEHTYPE,0.00,C0B0_0,67.45,12.09,270.00,125.35,1.60
99.00,73,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!73,DEFAULT_VEHTYPE,8.00,:C2_2_0,3.97,0.00,173.22,198.99,203.29
99.00,74,HBEFA3/PC_G_EU4,8292.92,149.36,0.88,3.62,0.17,2645.04,0.00,70.84,!74,DEFAULT_VEHTYPE,0.00,C0B0_0,24.05,9.70,270.00,168.75,1.60
99.00,75,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.63,!75,DEFAULT_VEHTYPE,0.00,E2E1_0,74.88,12.47,180.00,398.40,117.92
99.00,76,HBEFA3/PC_G_EU4,2673.74,0.00,0.05,0.85,0.02,852.81,0.00,65.03,!76,DEFAULT_VEHTYPE,0.00,C1C2_0,19.75,14.29,0.00,201.60,126.95
99.00,77,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.29,!77,DEFAULT_VEHTYPE,0.00,A4B4_0,88.65,5.80,90.00,91.85,398.40
99.00,78,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.27,!78,DEFAULT_VEHTYPE,0.00,C4C3_0,1.72,5.44,171.07,198.40,391.08
99.00,79,HBEFA3/PC_G_EU4,2621.32,164.26,0.81,1.20,0.07,836.14,0.00,55.84,!79,DEFAULT_VEHTYPE,2.00,B1B2_0,71.91,0.03,0.00,101.60,179.11
99.00,8,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.55,!8,DEFAULT_VEHTYPE,0.00,B3B4_0,73.83,12.33,0.00,101.60,381.03
99.00,80,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.50,!80,DEFAULT_VEHTYPE,0.00,A1A0_0,89.08,9.56,180.00,-1.60,3.72
99.00,81,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.23,!81,DEFAULT_VEHTYPE,0.00,B1B2_0,55.57,0.84,0.00,101.60,162.77
99.00,82,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.52,!82,DEFAULT_VEHTYPE,0.00,E1E2_0,85.38,6.38,0.00,401.60,192.58
99.00,83,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.90,!83,DEFAULT_VEHTYPE,0.00,B1B2_0,46.57,1.18,0.00,101.60,153.77
99.00,84,HBEFA3/PC_G_EU4,11414.06,174.65,1.07,4.96,0.25,3640.51,0.00,72.79,!84,DEFAULT_VEHTYPE,0.00,A1A2_0,51.05,14.99,0.00,1.60,158.25
99.00,85,HBEFA3/PC_G_EU4,7350.60,119.87,0.72,3.15,0.15,2344.49,0.00,68.90,!85,DEFAULT_VEHTYPE,0.00,E3D3_0,20.92,10.81,270.00,371.88,301.60
99.00,86,HBEFA3/PC_G_EU4,2623.50,164.60,0.81,1.20,0.07,836.83,0.00,55.78,!86,DEFAULT_VEHTYPE,2.00,C1D1_0,85.49,0.01,90.00,292.69,98.40
99.00,87,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.51,!87,DEFAULT_VEHTYPE,0.00,C4B4_0,28.78,13.63,270.00,164.02,401.60
99.00,88,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.34,!88,DEFAULT_VEHTYPE,0.00,A2B2_0,84.00,0.69,90.00,91.20,198.40
99.00,89,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.79,!89,DEFAULT_VEHTYPE,0.00,C0D0_0,81.18,7.60,90.00,288.38,-1.60
99.00,9,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.98,!9,DEFAULT_VEHTYPE,0.00,B2B1_0,25.25,11.19,180.00,98.40,167.55
99.00,90,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.43,!90,DEFAULT_VEHTYPE,0.00,D2D3_0,81.22,8.57,0.00,301.60,288.42
99.00,91,HBEFA3/PC_G_EU4,3441.63,31.28,0.22,1.28,0.04,1097.73,0.00,64.23,!91,DEFAULT_VEHTYPE,0.00,E4D4_0,69.45,11.79,270.00,327.35,401.60
99.00,92,HBEFA3/PC_G_EU4,2150.77,10.54,0.09,0.69,0.01,686.01,0.00,62.55,!92,DEFAULT_VEHTYPE,0.00,C0C1_0,48.57,11.07,0.00,201.60,55.77
99.00,93,HBEFA3/PC_G_EU4,7475.79,123.17,0.74,3.21,0.15,2384.42,0.00,69.10,!93,DEFAULT_VEHTYPE,0.00,E1D1_0,40.45,10.72,270.00,352.35,101.60
99.00,94,HBEFA3/PC_G_EU4,4440.20,143.49,0.76,1.96,0.10,1416.25,0.00,67.52,!94,DEFAULT_VEHTYPE,0.00,B0C0_0,10.05,3.63,90.00,117.25,-1.60
99.00,95,HBEFA3/PC_G_EU4,5696.26,111.24,0.64,2.43,0.11,1816.85,0.00,66.93,!95,DEFAULT_VEHTYPE,0.00,C0D0_0,26.66,8.19,90.00,233.86,-1.60
99.00,96,HBEFA3/PC_G_EU4,3999.02,133.61,0.70,1.75,0.08,1275.53,0.00,65.40,!96,DEFAULT_VEHTYPE,0.00,B1C1_0,10.65,3.68,90.00,117.85,98.40
99.00,97,HBEFA3/PC_G_EU4,4349.30,132.64,0.71,1.90,0.09,1387.25,0.00,66.11,!97,DEFAULT_VEHTYPE,0.00,C1C0_0,11.69,4.25,180.00,198.40,81.11
99.00,98,HBEFA3/PC_G_EU4,3935.84,150.75,0.78,1.76,0.09,1255.39,0.00,67.73,!98,DEFAULT_VEHTYPE,0.00,C3C4_0,7.56,2.46,0.00,201.60,314.76
99.00,99,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!99,DEFAULT_VEHTYPE,0.00,E4E3_0,5.10,0.00,180.00,398.40,391.70
100.00,0,HBEFA3/PC_G_EU4,5761.53,60.02,0.41,2.30,0.10,1837.65,0.00,67.46,!0,DEFAULT_VEHTYPE,0.00,A0B0_0,61.88,14.66,90.00,65.08,-1.60
100.00,10,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.74,!10,DEFAULT_VEHTYPE,0.00,:D1_2_0,1.48,6.54,177.59,298.61,105.73
100.00,12,HBEFA3/PC_G_EU4,7551.21,99.61,0.63,3.16,0.15,2408.46,0.00,68.97,!12,DEFAULT_VEHTYPE,0.00,B3B4_0,35.29,14.17,0.00,101.60,342.49
100.00,14,HBEFA3/PC_G_EU4,8896.53,134.99,0.83,3.82,0.18,2837.55,0.00,70.45,!14,DEFAULT_VEHTYPE,0.00,:C3_9_0,1.60,12.96,0.00,201.60,294.40
100.00,15,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.75,!15,DEFAULT_VEHTYPE,0.00,D3D2_0,82.98,6.55,180.00,298.40,209.82
100.00,19,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.64,!19,DEFAULT_VEHTYPE,0.00,D3D4_0,82.49,6.69,0.00,301.60,389.69
100.00,22,HBEFA3/PC_G_EU4,2200.65,10.15,0.09,0.71,0.01,701.92,0.00,62.72,!22,DEFAULT_VEHTYPE,0.00,B2B1_0,15.74,11.24,180.00,98.40,177.06
100.00,24,HBEFA3/PC_G_EU4,2511.41,21.04,0.15,0.87,0.02,801.04,0.00,62.68,!24,DEFAULT_VEHTYPE,0.00,D2D3_0,69.26,10.71,0.00,301.60,276.46
100.00,25,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.53,!25,DEFAULT_VEHTYPE,0.00,B2B1_0,84.58,9.60,180.00,98.40,108.22
100.00,26,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.43,!26,DEFAULT_VEHTYPE,0.00,B2B3_0,78.82,9.13,0.00,101.60,286.02
100.00,27,HBEFA3/PC_G_EU4,5139.77,56.19,0.38,2.04,0.09,1639.34,0.00,66.44,!27,DEFAULT_VEHTYPE,0.00,C4D4_0,69.62,13.18,90.00,276.82,398.40
100.00,31,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.71,!31,DEFAULT_VEHTYPE,0.00,D3D2_0,65.40,12.25,180.00,298.40,227.40
100.00,32,HBEFA3/PC_G_EU4,2885.58,31.07,0.21,1.05,0.03,920.38,0.00,62.94,!32,DEFAULT_VEHTYPE,0.00,D2D3_0,48.93,10.45,0.00,301.60,256.13
100.00,33,HBEFA3/PC_G_EU4,4046.72,151.61,0.79,1.81,0.09,1290.75,0.00,68.17,!33,DEFAULT_VEHTYPE,0.00,:B2_21_0,2.45,2.56,302.30,98.83,193.45
100.00,34,HBEFA3/PC_G_EU4,1389.84,0.00,0.00,0.28,0.00,443.31,0.00,63.17,!34,DEFAULT_VEHTYPE,0.00,B2B1_0,62.35,12.76,180.00,98.40,130.45
100.00,35,HBEFA3/PC_G_EU4,3753.50,134.38,0.70,1.65,0.08,1197.23,0.00,64.78,!35,DEFAULT_VEHTYPE,0.00,E3D3_0,0.10,3.29,2.49,392.70,301.60
100.00,36,HBEFA3/PC_G_EU4,2602.99,162.37,0.80,1.19,0.06,830.29,0.00,54.86,!36,DEFAULT_VEHTYPE,0.00,B1B2_0,64.33,0.11,0.00,101.60,171.53
100.00,40,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.04,!40,DEFAULT_VEHTYPE,0.00,C3C2_0,81.74,4.41,180.00,198.40,211.06
100.00,41,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.69,!41,DEFAULT_VEHTYPE,0.00,E2E1_0,5.64,12.24,180.00,398.40,187.16
100.00,45,HBEFA3/PC_G_EU4,9176.80,152.13,0.91,3.99,0.19,2926.95,0.00,71.27,!45,DEFAULT_VEHTYPE,0.00,D0D1_0,29.67,11.44,0.00,301.60,36.87
100.00,46,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.45,!46,DEFAULT_VEHTYPE,0.00,D0C0_0,81.85,8.06,270.00,210.95,1.60
100.00,47,HBEFA3/PC_G_EU4,2624.48,164.74,0.81,1.20,0.07,837.14,0.00,55.91,!47,DEFAULT_VEHTYPE,4.00,B1B2_0,79.44,0.00,0.00,101.60,186.64
100.00,49,HBEFA3/PC_G_EU4,5809.81,99.48,0.59,2.45,0.11,1853.06,0.00,66.80,!49,DEFAULT_VEHTYPE,0.00,D3D2_0,2.57,9.57,180.00,298.40,290.23
100.00,5,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.68,!5,DEFAULT_VEHTYPE,0.00,C2C3_0,55.60,11.11,0.00,201.60,262.80
100.00,50,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!50,DEFAULT_VEHTYPE,10.00,B2C2_0,84.60,0.00,90.00,191.80,198.40
100.00,51,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.85,!51,DEFAULT_VEHTYPE,0.00,D2D3_0,29.25,9.09,0.00,301.60,236.45
100.00,52,HBEFA3/PC_G_EU4,9187.88,142.37,0.87,3.96,0.19,2930.48,0.00,70.84,!52,DEFAULT_VEHTYPE,0.00,D0E0_0,21.92,12.76,90.00,329.12,-1.60
100.00,54,HBEFA3/PC_G_EU4,1960.28,3.12,0.06,0.59,0.01,625.26,0.00,62.68,!54,DEFAULT_VEHTYPE,0.00,C2C3_0,34.59,11.50,0.00,201.60,241.79
100.00,55,HBEFA3/PC_G_EU4,5824.96,104.75,0.61,2.47,0.11,1857.89,0.00,66.91,!55,DEFAULT_VEHTYPE,0.00,B0B1_0,19.21,9.07,0.00,101.60,26.41
100.00,56,HBEFA3/PC_G_EU4,8081.43,127.40,0.77,3.47,0.16,2577.58,0.00,69.69,!56,DEFAULT_VEHTYPE,0.00,C3C2_0,38.94,11.71,180.00,198.40,253.86
100.00,58,HBEFA3/PC_G_EU4,3376.10,131.45,0.68,1.48,0.07,1076.86,0.00,63.18,!58,DEFAULT_VEHTYPE,0.00,:D0_1_0,4.46,2.97,170.20,299.24,2.86
100.00,59,HBEFA3/PC_G_EU4,7687.81,135.98,0.80,3.33,0.16,2452.04,0.00,69.78,!59,DEFAULT_VEHTYPE,0.00,D3C3_0,21.93,9.79,270.00,270.87,301.60
100.00,60,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.78,!60,DEFAULT_VEHTYPE,0.00,D2C2_0,62.84,13.95,270.00,229.96,201.60
100.00,61,HBEFA3/PC_G_EU4,7390.91,144.41,0.83,3.23,0.15,2357.35,0.00,70.16,!61,DEFAULT_VEHTYPE,0.00,D4D3_0,84.78,8.35,180.00,298.40,308.02
100.00,62,HBEFA3/PC_G_EU4,2624.53,164.75,0.81,1.20,0.07,837.16,0.00,55.93,!62,DEFAULT_VEHTYPE,3.00,A3B3_0,77.10,0.00,90.00,84.30,298.40
100.00,63,HBEFA3/PC_G_EU4,7140.50,147.85,0.84,3.13,0.15,2277.48,0.00,70.32,!63,DEFAULT_VEHTYPE,0.00,E0E1_0,10.02,7.57,0.00,401.60,13.22
100.00,64,HBEFA3/PC_G_EU4,5012.73,56.05,0.37,1.99,0.08,1598.83,0.00,66.20,!64,DEFAULT_VEHTYPE,0.00,D1D2_0,54.07,12.81,0.00,301.60,161.27
100.00,65,HBEFA3/PC_G_EU4,8499.21,137.83,0.83,3.67,0.18,2710.83,0.00,70.31,!65,DEFAULT_VEHTYPE,0.00,A1B1_0,29.49,11.48,90.00,36.69,98.40
100.00,66,HBEFA3/PC_G_EU4,6325.09,84.93,0.54,2.62,0.12,2017.40,0.00,67.52,!66,DEFAULT_VEHTYPE,0.00,D1D2_0,8.78,12.55,0.00,301.60,115.98
100.00,67,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!67,DEFAULT_VEHTYPE,7.00,A3B3_0,84.60,0.00,90.00,91.80,298.40
100.00,68,HBEFA3/PC_G_EU4,7129.25,142.99,0.82,3.11,0.15,2273.89,0.00,69.93,!68,DEFAULT_VEHTYPE,0.00,A3B3_0,10.08,7.99,90.00,17.28,298.40
100.00,69,HBEFA3/PC_G_EU4,9084.48,153.17,0.92,3.96,0.19,2897.50,0.00,71.30,!69,DEFAULT_VEHTYPE,0.00,D2C2_0,25.99,11.09,270.00,266.81,201.60
100.00,70,HBEFA3/PC_G_EU4,2200.44,64.34,0.34,0.84,0.03,701.87,0.00,59.18,!70,DEFAULT_VEHTYPE,0.00,B3C3_0,2.93,6.05,86.63,110.13,298.40
100.00,71,HBEFA3/PC_G_EU4,4083.15,33.68,0.25,1.54,0.06,1302.34,0.00,65.53,!71,DEFAULT_VEHTYPE,0.00,C1D1_0,59.59,13.29,90.00,266.79,98.40
100.00,72,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.20,!72,DEFAULT_VEHTYPE,0.00,C0B0_0,78.48,11.03,270.00,114.32,1.60
100.00,73,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!73,DEFAULT_VEHTYPE,9.00,:C2_2_0,3.97,0.00,173.22,198.99,203.29
100.00,74,HBEFA3/PC_G_EU4,8842.13,141.99,0.86,3.82,0.18,2820.20,0.00,70.66,!74,DEFAULT_VEHTYPE,0.00,C0B0_0,35.90,11.85,270.00,156.90,1.60
100.00,75,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.86,!75,DEFAULT_VEHTYPE,0.00,E2E1_0,84.45,9.57,180.00,398.40,108.35
100.00,76,HBEFA3/PC_G_EU4,1931.91,0.00,0.00,0.50,0.00,616.21,0.00,64.51,!76,DEFAULT_VEHTYPE,0.00,C1C2_0,33.92,14.17,0.00,201.60,141.12
100.00,77,HBEFA3/PC_G_EU4,2850.35,75.32,0.41,1.14,0.04,909.16,0.00,60.86,!77,DEFAULT_VEHTYPE,0.00,:B4_6_0,5.29,6.25,115.16,97.40,396.33
100.00,78,HBEFA3/PC_G_EU4,6392.85,132.07,0.75,2.78,0.13,2039.02,0.00,68.67,!78,DEFAULT_VEHTYPE,0.00,C4C3_0,9.33,7.61,180.00,198.40,383.47
100.00,79,HBEFA3/PC_G_EU4,2622.93,164.50,0.81,1.20,0.07,836.65,0.00,55.89,!79,DEFAULT_VEHTYPE,3.00,B1B2_0,71.93,0.01,0.00,101.60,179.13
100.00,8,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.98,!8,DEFAULT_VEHTYPE,0.00,B3B4_0,81.69,7.85,0.00,101.60,388.89
100.00,80,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.12,!80,DEFAULT_VEHTYPE,0.00,:A0_0_0,5.09,5.61,151.68,0.64,-1.03
100.00,81,HBEFA3/PC_G_EU4,2537.62,146.37,0.73,1.14,0.06,809.44,0.00,56.84,!81,DEFAULT_VEHTYPE,0.00,B1B2_0,56.53,0.96,0.00,101.60,163.73
100.00,82,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.50,!82,DEFAULT_VEHTYPE,0.00,:E2_4_0,3.57,3.80,354.19,401.10,196.33
100.00,83,HBEFA3/PC_G_EU4,2478.33,141.73,0.70,1.10,0.06,790.52,0.00,56.31,!83,DEFAULT_VEHTYPE,0.00,B1B2_0,47.74,1.17,0.00,101.60,154.94
100.00,84,HBEFA3/PC_G_EU4,5963.04,58.43,0.41,2.37,0.10,1901.92,0.00,68.01,!84,DEFAULT_VEHTYPE,0.00,A1A2_0,66.87,15.82,0.00,1.60,174.07
100.00,85,HBEFA3/PC_G_EU4,6837.98,97.67,0.61,2.87,0.13,2180.98,0.00,68.08,!85,DEFAULT_VEHTYPE,0.00,E3D3_0,33.17,12.25,270.00,359.63,301.60
100.00,86,HBEFA3/PC_G_EU4,2624.31,164.71,0.81,1.20,0.07,837.09,0.00,55.92,!86,DEFAULT_VEHTYPE,3.00,C1D1_0,85.50,0.00,90.00,292.70,98.40
100.00,87,HBEFA3/PC_G_EU4,1825.42,0.00,0.00,0.47,0.00,582.24,0.00,63.98,!87,DEFAULT_VEHTYPE,0.00,C4B4_0,42.27,13.49,270.00,150.53,401.60
100.00,88,HBEFA3/PC_G_EU4,2544.68,156.27,0.77,1.16,0.06,811.69,0.00,54.77,!88,DEFAULT_VEHTYPE,0.00,A2B2_0,84.39,0.39,90.00,91.59,198.40
100.00,89,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.62,!89,DEFAULT_VEHTYPE,0.00,C0D0_0,84.80,3.62,90.00,292.00,-1.60
100.00,9,HBEFA3/PC_G_EU4,3168.28,27.75,0.20,1.15,0.04,1010.54,0.00,63.82,!9,DEFAULT_VEHTYPE,0.00,B2B1_0,36.77,11.52,180.00,98.40,156.03
100.00,90,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.33,!90,DEFAULT_VEHTYPE,0.00,D2D3_0,85.29,4.07,0.00,301.60,292.49
100.00,91,HBEFA3/PC_G_EU4,2554.03,12.10,0.11,0.86,0.02,814.63,0.00,63.47,!91,DEFAULT_VEHTYPE,0.00,E4D4_0,81.35,11.91,270.00,315.45,401.60
100.00,92,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.18,!92,DEFAULT_VEHTYPE,0.00,C0C1_0,59.23,10.66,0.00,201.60,66.43
100.00,93,HBEFA3/PC_G_EU4,9174.32,141.85,0.87,3.96,0.19,2926.15,0.00,70.81,!93,DEFAULT_VEHTYPE,0.00,E1D1_0,53.25,12.80,270.00,339.55,101.60
100.00,94,HBEFA3/PC_G_EU4,5747.19,138.57,0.77,2.52,0.12,1833.10,0.00,68.61,!94,DEFAULT_VEHTYPE,0.00,B0C0_0,16.01,5.96,90.00,123.21,-1.60
100.00,95,HBEFA3/PC_G_EU4,6298.44,107.04,0.64,2.68,0.12,2008.90,0.00,67.54,!95,DEFAULT_VEHTYPE,0.00,C0D0_0,36.49,9.83,90.00,243.69,-1.60
100.00,96,HBEFA3/PC_G_EU4,4732.96,123.73,0.67,2.05,0.09,1509.61,0.00,66.14,!96,DEFAULT_VEHTYPE,0.00,B1C1_0,16.14,5.49,90.00,123.34,98.40
