time,id,x,y,angle,type,speed,pos,lane,slope
58.00,9,98.40,223.20,180.00,DEFAULT_VEHTYPE,0.00,69.60,B3B2_0,0.00
59.00,0,284.30,101.60,270.00,DEFAULT_VEHTYPE,9.31,8.50,D1C1_0,0.00
59.00,10,298.40,208.20,180.00,DEFAULT_VEHTYPE,0.00,84.60,D3D2_0,0.00
59.00,11,44.45,301.60,270.00,DEFAULT_VEHTYPE,13.45,48.35,B3A3_0,0.00
59.00,12,163.56,201.60,270.00,DEFAULT_VEHTYPE,13.99,29.24,C2B2_0,0.00
59.00,14,201.60,191.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,C1C2_0,0.00
59.00,15,298.40,308.20,180.00,DEFAULT_VEHTYPE,0.00,84.60,D4D3_0,0.00
59.00,16,231.78,298.40,90.00,DEFAULT_VEHTYPE,11.81,24.58,C3D3_0,0.00
59.00,18,398.40,54.07,180.00,DEFAULT_VEHTYPE,11.95,38.73,E1E0_0,0.00
59.00,19,301.60,291.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,D2D3_0,0.00
59.00,2,301.60,130.22,0.00,DEFAULT_VEHTYPE,8.89,23.02,D1D2_0,0.00
59.00,20,98.40,182.41,180.00,DEFAULT_VEHTYPE,9.15,10.39,B2B1_0,0.00
59.00,22,98.40,230.70,180.00,DEFAULT_VEHTYPE,0.00,62.10,B3B2_0,0.00
59.00,23,101.60,284.30,0.00,DEFAULT_VEHTYPE,0.00,77.10,B2B3_0,0.00
59.00,24,301.60,191.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,D1D2_0,0.00
59.00,25,98.40,208.20,180.00,DEFAULT_VEHTYPE,0.00,84.60,B3B2_0,0.00
59.00,26,101.60,191.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,B1B2_0,0.00
59.00,27,401.60,239.41,0.00,DEFAULT_VEHTYPE,12.74,32.21,E2E3_0,0.00
59.00,28,31.95,198.40,90.00,DEFAULT_VEHTYPE,11.32,24.75,A2B2_0,0.00
59.00,3,132.27,201.60,270.00,DEFAULT_VEHTYPE,13.82,60.53,C2B2_0,0.00
59.00,30,398.40,75.58,180.00,DEFAULT_VEHTYPE,12.59,17.22,E1E0_0,0.00
59.00,31,298.40,315.82,180.00,DEFAULT_VEHTYPE,0.30,76.98,D4D3_0,0.00
59.00,32,301.60,184.00,0.00,DEFAULT_VEHTYPE,0.87,76.80,D1D2_0,0.00
59.00,33,101.60,184.30,0.00,DEFAULT_VEHTYPE,0.00,77.10,B1B2_0,0.00
59.00,34,98.40,215.70,180.00,DEFAULT_VEHTYPE,0.00,77.10,B3B2_0,0.00
59.00,35,1.60,275.92,0.00,DEFAULT_VEHTYPE,13.55,68.72,A2A3_0,0.00
59.00,36,261.12,1.60,270.00,DEFAULT_VEHTYPE,12.68,31.68,D0C0_0,0.00
59.00,37,190.56,1.60,264.27,DEFAULT_VEHTYPE,6.83,2.24,C0B0_0,0.00
59.00,38,303.89,101.60,270.00,DEFAULT_VEHTYPE,7.19,3.31,:D1_5_0,0.00
59.00,39,166.74,98.40,90.00,DEFAULT_VEHTYPE,11.34,59.54,B1C1_0,0.00
59.00,4,-1.60,69.33,180.00,DEFAULT_VEHTYPE,9.44,23.47,A1A0_0,0.00
59.00,40,198.40,366.96,180.00,DEFAULT_VEHTYPE,9.72,25.84,C4C3_0,0.00
59.00,41,162.03,398.40,90.00,DEFAULT_VEHTYPE,12.36,54.83,B4C4_0,0.00
59.00,42,101.60,84.86,0.00,DEFAULT_VEHTYPE,10.61,77.66,B0B1_0,0.00
59.00,43,398.40,215.22,180.00,DEFAULT_VEHTYPE,10.18,77.58,E3E2_0,0.00
59.00,44,98.40,161.64,180.00,DEFAULT_VEHTYPE,11.35,31.16,B2B1_0,0.00
59.00,45,-1.60,127.82,180.00,DEFAULT_VEHTYPE,14.81,64.98,A2A1_0,0.00
59.00,46,398.40,283.93,180.00,DEFAULT_VEHTYPE,7.45,8.87,E3E2_0,0.00
59.00,47,96.39,98.91,84.10,DEFAULT_VEHTYPE,6.99,3.62,:B1_14_0,0.00
59.00,48,396.68,302.81,200.90,DEFAULT_VEHTYPE,5.60,4.89,:E3_0_0,0.00
59.00,49,401.60,389.66,0.00,DEFAULT_VEHTYPE,9.58,82.46,E3E4_0,0.00
59.00,5,201.60,184.30,0.00,DEFAULT_VEHTYPE,0.00,77.10,C1C2_0,0.00
59.00,50,1.60,81.09,0.00,DEFAULT_VEHTYPE,10.61,77.89,A0A1_0,0.00
59.00,51,301.60,154.28,0.00,DEFAULT_VEHTYPE,12.10,47.08,D1D2_0,0.00
59.00,53,-1.60,249.63,180.00,DEFAULT_VEHTYPE,11.50,43.17,A3A2_0,0.00
59.00,54,201.60,142.31,0.00,DEFAULT_VEHTYPE,9.70,35.11,C1C2_0,0.00
59.00,55,398.40,87.70,180.00,DEFAULT_VEHTYPE,0.00,5.10,E1E0_0,0.00
59.00,56,201.60,224.32,0.00,DEFAULT_VEHTYPE,6.02,17.12,C2C3_0,0.00
59.00,57,398.40,181.30,180.00,DEFAULT_VEHTYPE,3.90,11.50,E2E1_0,0.00
59.00,58,114.18,198.40,90.00,DEFAULT_VEHTYPE,1.88,6.98,B2C2_0,0.00
59.00,59,212.30,398.40,90.00,DEFAULT_VEHTYPE,0.00,5.10,C4D4_0,0.00
59.00,8,101.60,291.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,B2B3_0,0.00
59.00,9,98.40,223.20,180.00,DEFAULT_VEHTYPE,0.00,69.60,B3B2_0,0.00
60.00,0,273.55,101.60,270.00,DEFAULT_VEHTYPE,10.75,19.25,D1C1_0,0.00
60.00,10,298.40,208.20,180.00,DEFAULT_VEHTYPE,0.00,84.60,D3D2_0,0.00
60.00,11,30.56,301.60,270.00,DEFAULT_VEHTYPE,13.89,62.24,B3A3_0,0.00
60.00,12,150.30,201.60,270.00,DEFAULT_VEHTYPE,13.27,42.50,C2B2_0,0.00
60.00,14,201.60,191.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,C1C2_0,0.00
60.00,15,298.40,308.20,180.00,DEFAULT_VEHTYPE,0.00,84.60,D4D3_0,0.00
60.00,16,242.74,298.40,90.00,DEFAULT_VEHTYPE,10.97,35.54,C3D3_0,0.00
60.00,18,398.40,42.12,180.00,DEFAULT_VEHTYPE,11.96,50.68,E1E0_0,0.00
60.00,19,301.60,291.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,D2D3_0,0.00
60.00,2,301.60,141.59,0.00,DEFAULT_VEHTYPE,11.37,34.39,D1D2_0,0.00
60.00,20,98.40,171.30,180.00,DEFAULT_VEHTYPE,11.11,21.50,B2B1_0,0.00
60.00,22,98.40,230.70,180.00,DEFAULT_VEHTYPE,0.00,62.10,B3B2_0,0.00
60.00,23,101.60,284.30,0.00,DEFAULT_VEHTYPE,0.00,77.10,B2B3_0,0.00
60.00,24,301.60,191.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,D1D2_0,0.00
60.00,25,98.40,208.20,180.00,DEFAULT_VEHTYPE,0.00,84.60,B3B2_0,0.00
60.00,26,101.60,191.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,B1B2_0,0.00
60.00,27,401.60,252.35,0.00,DEFAULT_VEHTYPE,12.95,45.15,E2E3_0,0.00
60.00,28,44.85,198.40,90.00,DEFAULT_VEHTYPE,12.89,37.65,A2B2_0,0.00
60.00,3,117.38,201.60,270.00,DEFAULT_VEHTYPE,14.89,75.42,C2B2_0,0.00
60.00,30,398.40,63.17,180.00,DEFAULT_VEHTYPE,12.41,29.63,E1E0_0,0.00
60.00,31,298.40,315.72,180.00,DEFAULT_VEHTYPE,0.09,77.08,D4D3_0,0.00
60.00,32,301.60,184.17,0.00,DEFAULT_VEHTYPE,0.17,76.97,D1D2_0,0.00
60.00,33,101.60,184.30,0.00,DEFAULT_VEHTYPE,0.00,77.10,B1B2_0,0.00
60.00,34,98.40,215.70,180.00,DEFAULT_VEHTYPE,0.00,77.10,B3B2_0,0.00
60.00,35,1.60,285.92,0.00,DEFAULT_VEHTYPE,10.01,78.72,A2A3_0,0.00
60.00,36,248.15,1.60,270.00,DEFAULT_VEHTYPE,12.97,44.65,D0C0_0,0.00
60.00,37,182.39,1.60,270.00,DEFAULT_VEHTYPE,8.16,10.41,C0B0_0,0.00
60.00,38,294.52,101.60,270.00,DEFAULT_VEHTYPE,9.37,12.68,:D1_5_0,0.00
60.00,39,178.33,98.40,90.00,DEFAULT_VEHTYPE,11.59,71.13,B1C1_0,0.00
60.00,4,-1.60,57.37,180.00,DEFAULT_VEHTYPE,11.96,35.43,A1A0_0,0.00
60.00,40,198.40,355.16,180.00,DEFAULT_VEHTYPE,11.80,37.64,C4C3_0,0.00
60.00,41,175.32,398.40,90.00,DEFAULT_VEHTYPE,13.29,68.12,B4C4_0,0.00
60.00,42,101.60,91.36,0.00,DEFAULT_VEHTYPE,6.49,84.16,B0B1_0,0.00
60.00,43,398.40,207.33,180.00,DEFAULT_VEHTYPE,7.89,85.47,E3E2_0,0.00
60.00,44,98.40,148.57,180.00,DEFAULT_VEHTYPE,13.07,44.23,B2B1_0,0.00
60.00,45,-1.60,112.92,180.00,DEFAULT_VEHTYPE,14.90,79.88,A2A1_0,0.00
60.00,46,398.40,274.89,180.00,DEFAULT_VEHTYPE,9.03,17.91,E3E2_0,0.00
60.00,47,101.02,103.30,41.26,DEFAULT_VEHTYPE,6.62,10.25,:B1_14_0,0.00
60.00,48,392.03,301.60,255.15,DEFAULT_VEHTYPE,4.91,0.77,E3D3_0,0.00
60.00,49,401.60,396.78,0.00,DEFAULT_VEHTYPE,7.12,89.58,E3E4_0,0.00
60.00,5,201.60,184.30,0.00,DEFAULT_VEHTYPE,0.00,77.10,C1C2_0,0.00
60.00,50,1.60,91.98,0.00,DEFAULT_VEHTYPE,10.89,88.78,A0A1_0,0.00
60.00,51,301.60,165.00,0.00,DEFAULT_VEHTYPE,10.72,57.80,D1D2_0,0.00
60.00,53,-1.60,236.30,180.00,DEFAULT_VEHTYPE,13.33,56.50,A3A2_0,0.00
60.00,54,201.60,153.54,0.00,DEFAULT_VEHTYPE,11.22,46.34,C1C2_0,0.00
60.00,55,398.40,85.59,180.00,DEFAULT_VEHTYPE,2.11,7.21,E1E0_0,0.00
60.00,56,201.60,231.75,0.00,DEFAULT_VEHTYPE,7.43,24.55,C2C3_0,0.00
60.00,57,398.40,175.98,180.00,DEFAULT_VEHTYPE,5.31,16.82,E2E1_0,0.00
60.00,58,117.93,198.40,90.00,DEFAULT_VEHTYPE,3.74,10.73,B2C2_0,0.00
60.00,59,214.43,398.40,90.00,DEFAULT_VEHTYPE,2.13,7.23,C4D4_0,0.00
60.00,60,298.40,287.70,180.00,DEFAULT_VEHTYPE,0.00,5.10,D3D2_0,0.00
60.00,8,101.60,291.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,B2B3_0,0.00
60.00,9,98.40,223.20,180.00,DEFAULT_VEHTYPE,0.00,69.60,B3B2_0,0.00
61.00,0,260.69,101.60,270.00,DEFAULT_VEHTYPE,12.85,32.11,D1C1_0,0.00
61.00,10,298.40,208.20,180.00,DEFAULT_VEHTYPE,0.00,84.60,D3D2_0,0.00
61.00,11,18.32,301.60,270.00,DEFAULT_VEHTYPE,12.24,74.48,B3A3_0,0.00
61.00,12,135.77,201.60,270.00,DEFAULT_VEHTYPE,14.52,57.03,C2B2_0,0.00
61.00,14,201.60,191.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,C1C2_0,0.00
61.00,15,298.40,308.20,180.00,DEFAULT_VEHTYPE,0.00,84.60,D4D3_0,0.00
61.00,16,254.68,298.40,90.00,DEFAULT_VEHTYPE,11.93,47.48,C3D3_0,0.00
61.00,18,398.40,30.39,180.00,DEFAULT_VEHTYPE,11.73,62.41,E1E0_0,0.00
61.00,19,301.60,291.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,D2D3_0,0.00
61.00,2,301.60,153.56,0.00,DEFAULT_VEHTYPE,11.97,46.36,D1D2_0,0.00
61.00,20,98.40,157.83,180.00,DEFAULT_VEHTYPE,13.47,34.97,B2B1_0,0.00
61.00,22,98.40,230.70,180.00,DEFAULT_VEHTYPE,0.00,62.10,B3B2_0,0.00
61.00,23,101.60,284.30,0.00,DEFAULT_VEHTYPE,0.00,77.10,B2B3_0,0.00
61.00,24,301.60,191.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,D1D2_0,0.00
61.00,25,98.40,208.20,180.00,DEFAULT_VEHTYPE,0.00,84.60,B3B2_0,0.00
61.00,26,101.60,191.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,B1B2_0,0.00
61.00,27,401.60,265.42,0.00,DEFAULT_VEHTYPE,13.07,58.22,E2E3_0,0.00
61.00,28,59.21,198.40,90.00,DEFAULT_VEHTYPE,14.37,52.01,A2B2_0,0.00
61.00,3,103.46,201.60,270.00,DEFAULT_VEHTYPE,13.93,3.74,:B2_5_0,0.00
61.00,30,398.40,51.42,180.00,DEFAULT_VEHTYPE,11.76,41.38,E1E0_0,0.00
61.00,31,298.40,315.70,180.00,DEFAULT_VEHTYPE,0.02,77.10,D4D3_0,0.00
61.00,32,301.60,184.27,0.00,DEFAULT_VEHTYPE,0.10,77.07,D1D2_0,0.00
61.00,33,101.60,184.30,0.00,DEFAULT_VEHTYPE,0.00,77.10,B1B2_0,0.00
61.00,34,98.40,215.70,180.00,DEFAULT_VEHTYPE,0.00,77.10,B3B2_0,0.00
61.00,35,1.60,292.34,0.00,DEFAULT_VEHTYPE,6.41,85.14,A2A3_0,0.00
61.00,36,235.67,1.60,270.00,DEFAULT_VEHTYPE,12.48,57.13,D0C0_0,0.00
61.00,37,172.80,1.60,270.00,DEFAULT_VEHTYPE,9.59,20.00,C0B0_0,0.00
61.00,38,284.00,101.60,270.00,DEFAULT_VEHTYPE,10.53,8.80,D1C1_0,0.00
61.00,39,190.69,98.40,90.00,DEFAULT_VEHTYPE,12.35,83.49,B1C1_0,0.00
61.00,4,-1.60,44.03,180.00,DEFAULT_VEHTYPE,13.34,48.77,A1A0_0,0.00
61.00,40,198.40,342.02,180.00,DEFAULT_VEHTYPE,13.15,50.78,C4C3_0,0.00
61.00,41,188.04,398.40,90.00,DEFAULT_VEHTYPE,12.73,80.84,B4C4_0,0.00
61.00,42,100.71,94.04,349.29,DEFAULT_VEHTYPE,2.98,0.10,:B1_19_0,0.00
61.00,43,395.73,202.24,212.48,DEFAULT_VEHTYPE,6.13,6.00,:E2_0_0,0.00
61.00,44,98.40,134.98,180.00,DEFAULT_VEHTYPE,13.59,57.82,B2B1_0,0.00
61.00,45,-1.60,98.78,180.00,DEFAULT_VEHTYPE,14.14,8.42,:A1_0_0,0.00
61.00,46,398.40,264.31,180.00,DEFAULT_VEHTYPE,10.58,28.49,E3E2_0,0.00
61.00,47,101.60,109.70,4.07,DEFAULT_VEHTYPE,6.44,2.50,B1B2_0,0.00
61.00,48,385.44,301.60,270.00,DEFAULT_VEHTYPE,6.59,7.36,E3D3_0,0.00
61.00,49,399.64,400.86,335.50,DEFAULT_VEHTYPE,4.78,4.76,:E4_0_0,0.00
61.00,5,201.60,184.30,0.00,DEFAULT_VEHTYPE,0.00,77.10,C1C2_0,0.00
61.00,50,1.60,103.47,0.00,DEFAULT_VEHTYPE,11.49,10.67,:A1_7_0,0.00
61.00,51,301.60,172.83,0.00,DEFAULT_VEHTYPE,7.83,65.63,D1D2_0,0.00
61.00,52,98.40,187.70,180.00,DEFAULT_VEHTYPE,0.00,5.10,B2B1_0,0.00
61.00,53,-1.60,221.35,180.00,DEFAULT_VEHTYPE,14.95,71.45,A3A2_0,0.00
61.00,54,201.60,165.34,0.00,DEFAULT_VEHTYPE,11.80,58.14,C1C2_0,0.00
61.00,55,398.40,81.23,180.00,DEFAULT_VEHTYPE,4.37,11.57,E1E0_0,0.00
61.00,56,201.60,240.51,0.00,DEFAULT_VEHTYPE,8.77,33.31,C2C3_0,0.00
61.00,57,398.40,169.25,180.00,DEFAULT_VEHTYPE,6.73,23.55,E2E1_0,0.00
61.00,58,123.00,198.40,90.00,DEFAULT_VEHTYPE,5.08,15.80,B2C2_0,0.00
61.00,59,218.94,398.40,90.00,DEFAULT_VEHTYPE,4.51,11.74,C4D4_0,0.00
61.00,60,298.40,286.16,180.00,DEFAULT_VEHTYPE,1.54,6.64,D3D2_0,0.00
61.00,61,301.60,312.30,0.00,DEFAULT_VEHTYPE,0.00,5.10,D3D4_0,0.00
61.00,8,101.60,291.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,B2B3_0,0.00
61.00,9,98.40,223.20,180.00,DEFAULT_VEHTYPE,0.00,69.60,B3B2_0,0.00
62.00,0,246.86,101.60,270.00,DEFAULT_VEHTYPE,13.83,45.94,D1C1_0,0.00
62.00,10,298.40,208.20,180.00,DEFAULT_VEHTYPE,0.00,84.60,D3D2_0,0.00
62.00,11,10.58,301.60,270.00,DEFAULT_VEHTYPE,7.74,82.22,B3A3_0,0.00
62.00,12,122.01,201.60,270.00,DEFAULT_VEHTYPE,13.77,70.79,C2B2_0,0.00
62.00,14,201.60,191.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,C1C2_0,0.00
62.00,15,298.40,308.20,180.00,DEFAULT_VEHTYPE,0.00,84.60,D4D3_0,0.00
62.00,16,265.98,298.40,90.00,DEFAULT_VEHTYPE,11.30,58.78,C3D3_0,0.00
62.00,18,398.40,17.83,180.00,DEFAULT_VEHTYPE,12.56,74.97,E1E0_0,0.00
62.00,19,301.60,291.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,D2D3_0,0.00
62.00,2,301.60,162.21,0.00,DEFAULT_VEHTYPE,8.65,55.01,D1D2_0,0.00
62.00,20,98.40,144.50,180.00,DEFAULT_VEHTYPE,13.33,48.30,B2B1_0,0.00
62.00,22,98.40,230.70,180.00,DEFAULT_VEHTYPE,0.00,62.10,B3B2_0,0.00
62.00,23,101.60,284.30,0.00,DEFAULT_VEHTYPE,0.00,77.10,B2B3_0,0.00
62.00,24,301.60,191.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,D1D2_0,0.00
62.00,25,98.40,208.20,180.00,DEFAULT_VEHTYPE,0.00,84.60,B3B2_0,0.00
62.00,26,101.60,191.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,B1B2_0,0.00
62.00,27,401.60,277.42,0.00,DEFAULT_VEHTYPE,12.00,70.22,E2E3_0,0.00
62.00,28,74.56,198.40,90.00,DEFAULT_VEHTYPE,15.34,67.36,A2B2_0,0.00
62.00,3,89.01,201.60,270.00,DEFAULT_VEHTYPE,14.44,3.79,B2A2_0,0.00
62.00,30,398.40,39.88,180.00,DEFAULT_VEHTYPE,11.54,52.92,E1E0_0,0.00
62.00,31,298.40,315.70,180.00,DEFAULT_VEHTYPE,0.00,77.10,D4D3_0,0.00
62.00,32,301.60,184.29,0.00,DEFAULT_VEHTYPE,0.02,77.09,D1D2_0,0.00
62.00,33,101.60,184.30,0.00,DEFAULT_VEHTYPE,0.00,77.10,B1B2_0,0.00
62.00,34,98.40,215.70,180.00,DEFAULT_VEHTYPE,0.00,77.10,B3B2_0,0.00
62.00,35,4.34,297.81,33.37,DEFAULT_VEHTYPE,6.55,6.08,:A3_6_0,0.00
62.00,36,222.35,1.60,270.00,DEFAULT_VEHTYPE,13.32,70.45,D0C0_0,0.00
62.00,37,161.61,1.60,270.00,DEFAULT_VEHTYPE,11.19,31.19,C0B0_0,0.00
62.00,38,270.93,101.60,270.00,DEFAULT_VEHTYPE,13.07,21.87,D1C1_0,0.00
62.00,4,-1.60,29.80,180.00,DEFAULT_VEHTYPE,14.23,63.00,A1A0_0,0.00
62.00,40,198.40,328.62,180.00,DEFAULT_VEHTYPE,13.40,64.18,C4C3_0,0.00
62.00,41,200.28,398.40,90.00,DEFAULT_VEHTYPE,12.24,7.48,:C4_7_0,0.00
62.00,42,98.40,92.50,265.21,DEFAULT_VEHTYPE,3.43,0.30,B1B0_0,0.00
62.00,43,389.10,201.60,267.89,DEFAULT_VEHTYPE,6.73,3.70,E2D2_0,0.00
62.00,44,98.40,121.56,180.00,DEFAULT_VEHTYPE,13.42,71.24,B2B1_0,0.00
62.00,45,-1.60,84.07,180.00,DEFAULT_VEHTYPE,14.71,8.73,A1A0_0,0.00
62.00,46,398.40,251.95,180.00,DEFAULT_VEHTYPE,12.36,40.85,E3E2_0,0.00
62.00,47,101.60,117.86,0.00,DEFAULT_VEHTYPE,8.16,10.66,B1B2_0,0.00
62.00,48,377.12,301.60,270.00,DEFAULT_VEHTYPE,8.31,15.68,E3D3_0,0.00
62.00,49,395.49,401.60,283.10,DEFAULT_VEHTYPE,4.30,1.31,E4D4_0,0.00
62.00,5,201.60,184.30,0.00,DEFAULT_VEHTYPE,0.00,77.10,C1C2_0,0.00
62.00,50,1.60,114.90,0.00,DEFAULT_VEHTYPE,11.42,7.70,A1A2_0,0.00
62.00,51,301.60,176.32,0.00,DEFAULT_VEHTYPE,3.49,69.12,D1D2_0,0.00
62.00,52,98.40,185.56,180.00,DEFAULT_VEHTYPE,2.14,7.24,B2B1_0,0.00
62.00,53,-1.60,210.90,180.00,DEFAULT_VEHTYPE,10.45,81.90,A3A2_0,0.00
62.00,54,201.60,172.72,0.00,DEFAULT_VEHTYPE,7.38,65.52,C1C2_0,0.00
62.00,55,398.40,74.33,180.00,DEFAULT_VEHTYPE,6.90,18.47,E1E0_0,0.00
62.00,56,201.60,251.59,0.00,DEFAULT_VEHTYPE,11.08,44.39,C2C3_0,0.00
62.00,57,398.40,160.04,180.00,DEFAULT_VEHTYPE,9.22,32.76,E2E1_0,0.00
62.00,58,129.98,198.40,90.00,DEFAULT_VEHTYPE,6.98,22.78,B2C2_0,0.00
62.00,59,225.96,398.40,90.00,DEFAULT_VEHTYPE,7.02,18.76,C4D4_0,0.00
62.00,60,298.40,282.08,180.00,DEFAULT_VEHTYPE,4.09,10.72,D3D2_0,0.00
62.00,61,301.60,314.04,0.00,DEFAULT_VEHTYPE,1.74,6.84,D3D4_0,0.00
62.00,62,1.60,8.30,0.00,DEFAULT_VEHTYPE,0.00,5.10,A0A1_0,0.00
62.00,8,101.60,291.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,B2B3_0,0.00
62.00,9,98.40,223.20,180.00,DEFAULT_VEHTYPE,0.00,69.60,B3B2_0,0.00
63.00,0,232.20,101.60,270.00,DEFAULT_VEHTYPE,14.66,60.60,D1C1_0,0.00
63.00,10,298.40,208.20,180.00,DEFAULT_VEHTYPE,0.00,84.60,D3D2_0,0.00
63.00,11,4.48,302.11,275.94,DEFAULT_VEHTYPE,6.17,2.79,:A3_3_0,0.00
63.00,12,111.48,201.60,270.00,DEFAULT_VEHTYPE,10.53,81.32,C2B2_0,0.00
63.00,14,201.60,191.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,C1C2_0,0.00
63.00,15,298.40,308.20,180.00,DEFAULT_VEHTYPE,0.00,84.60,D4D3_0,0.00
63.00,16,277.58,298.40,90.00,DEFAULT_VEHTYPE,11.60,70.38,C3D3_0,0.00
63.00,18,398.40,9.51,180.00,DEFAULT_VEHTYPE,8.32,83.29,E1E0_0,0.00
63.00,19,301.60,291.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,D2D3_0,0.00
63.00,2,301.60,167.74,0.00,DEFAULT_VEHTYPE,5.53,60.54,D1D2_0,0.00
63.00,20,98.40,130.63,180.00,DEFAULT_VEHTYPE,13.88,62.17,B2B1_0,0.00
63.00,22,98.40,230.70,180.00,DEFAULT_VEHTYPE,0.00,62.10,B3B2_0,0.00
63.00,23,101.60,284.30,0.00,DEFAULT_VEHTYPE,0.00,77.10,B2B3_0,0.00
63.00,24,301.60,191.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,D1D2_0,0.00
63.00,25,98.40,208.20,180.00,DEFAULT_VEHTYPE,0.00,84.60,B3B2_0,0.00
63.00,26,101.60,191.80,0.00,DEFAULT_VEHTYPE,0.00,84.60,B1B2_0,0.00
63.00,27,401.60,289.91,0.00,DEFAULT_VEHTYPE,12.49,82.71,E2E3_0,0.00
63.00,28,89.06,198.40,90.00,DEFAULT_VEHTYPE,14.50,81.86,A2B2_0,0.00
63.00,3,75.20,201.60,270.00,DEFAULT_VEHTYPE,13.82,17.60,B2A2_0,0.00
63.00,30,398.40,26.85,180.00,DEFAULT_VEHTYPE,13.03,65.95,E1E0_0,0.00
63.00,31,298.40,315.70,180.00,DEFAULT_VEHTYPE,0.00,77.10,D4D3_0,0.00
63.00,32,301.60,184.30,0.00,DEFAULT_VEHTYPE,0.01,77.10,D1D2_0,0.00
63.00,33,101.60,184.30,0.00,DEFAULT_VEHTYPE,0.00,77.10,B1B2_0,0.00
63.00,34,98.40,215.70,180.00,DEFAULT_VEHTYPE,0.00,77.10,B3B2_0,0.00
63.00,35,10.55,298.40,87.31,DEFAULT_VEHTYPE,6.29,3.35,A3B3_0,0.00
63.00,36,209.69,1.60,270.00,DEFAULT_VEHTYPE,12.66,83.11,D0C0_0,0.00
63.00,37,148.45,1.60,270.00,DEFAULT_VEHTYPE,13.16,44.35,C0B0_0,0.00
63.00,38,257.65,101.60,270.00,DEFAULT_VEHTYPE,13.28,35.15,D1C1_0,0.00
63.00,4,-1.60,15.58,180.00,DEFAULT_VEHTYPE,14.22,77.22,A1A0_0,0.00
63.00,40,198.40,317.58,180.00,DEFAULT_VEHTYPE,11.04,75.22,C4C3_0,0.00
63.00,41,210.38,398.40,90.00,DEFAULT_VEHTYPE,10.10,3.18,C4D4_0,0.00
63.00,42,98.40,87.32,180.00,DEFAULT_VEHTYPE,5.18,5.48,B1B0_0,0.00
63.00,43,380.44,201.60,270.00,DEFAULT_VEHTYPE,8.66,12.36,E2D2_0,0.00
63.00,44,98.40,110.27,180.00,DEFAULT_VEHTYPE,11.29,82.53,B2B1_0,0.00
63.00,45,-1.60,69.42,180.00,DEFAULT_VEHTYPE,14.65,23.38,A1A0_0,0.00
63.00,46,398.40,238.43,180.00,DEFAULT_VEHTYPE,13.53,54.37,E3E2_0,0.00
63.00,47,101.60,127.47,0.00,DEFAULT_VEHTYPE,9.62,20.27,B1B2_0,0.00
63.00,48,366.92,301.60,270.00,DEFAULT_VEHTYPE,10.20,25.88,E3D3_0,0.00
63.00,49,389.05,401.60,270.00,DEFAULT_VEHTYPE,6.43,7.75,E4D4_0,0.00
63.00,5,201.60,184.30,0.00,DEFAULT_VEHTYPE,0.00,77.10,C1C2_0,0.00
63.00,50,1.60,126.64,0.00,DEFAULT_VEHTYPE,11.74,19.44,A1A2_0,0.00
63.00,51,301.60,176.61,0.00,DEFAULT_VEHTYPE,0.29,69.41,D1D2_0,0.00
63.00,52,98.40,180.96,180.00,DEFAULT_VEHTYPE,4.60,11.84,B2B1_0,0.00
63.00,53,-1.28,204.97,176.34,DEFAULT_VEHTYPE,5.95,2.25,:A2_1_0,0.00
63.00,54,201.60,176.44,0.00,DEFAULT_VEHTYPE,3.73,69.24,C1C2_0,0.00
63.00,55,398.40,65.21,180.00,DEFAULT_VEHTYPE,9.12,27.59,E1E0_0,0.00
63.00,56,201.60,263.68,0.00,DEFAULT_VEHTYPE,12.09,56.48,C2C3_0,0.00
63.00,57,398.40,148.62,180.00,DEFAULT_VEHTYPE,11.41,44.18,E2E1_0,0.00
63.00,58,139.31,198.40,90.00,DEFAULT_VEHTYPE,9.33,32.11,B2C2_0,0.00
63.00,59,234.54,398.40,90.00,DEFAULT_VEHTYPE,8.58,27.34,C4D4_0,0.00
63.00,60,298.40,275.65,180.00,DEFAULT_VEHTYPE,6.42,17.15,D3D2_0,0.00
63.00,61,301.60,318.08,0.00,DEFAULT_VEHTYPE,4.04,10.88,D3D4_0,0.00
